Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales
Office Supplies,Mishawaka,United States,RD-19480,Rick Duston,04-03-2016,CA-2016-164637,46544,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Central,4215,Consumer,08-03-2016,Standard Class,Indiana,Binders,0,64.2,+50.0%,3,128.4
Office Supplies,Detroit,United States,RD-19585,Rob Dowd,22-11-2016,CA-2016-131576,48205,OFF-BI-10002852,Ibico Standard Transparent Covers,Central,2774,Consumer,26-11-2016,Standard Class,Michigan,Binders,0,24.2256,+49.0%,3,49.44
Office Supplies,Detroit,United States,BT-11440,Bobby Trafton,23-11-2014,CA-2014-139283,48227,OFF-BI-10002049,UniKeep View Case Binders,Central,9628,Consumer,27-11-2014,Standard Class,Michigan,Binders,0,6.7482,+46.0%,3,14.67
Office Supplies,Midland,United States,JL-15505,Jeremy Lonsdale,14-11-2014,CA-2014-162362,48640,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Central,2301,Consumer,18-11-2014,Standard Class,Michigan,Binders,0,6.36,+50.0%,3,12.72
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,09-11-2015,CA-2015-127509,65807,OFF-BI-10002393,Binder Posts,Central,1988,Consumer,13-11-2015,Standard Class,Missouri,Binders,0,7.9212,+46.0%,3,17.22
Office Supplies,Norfolk,United States,SS-20590,Sonia Sunley,13-04-2015,CA-2015-120551,68701,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Central,5539,Consumer,20-04-2015,Standard Class,Nebraska,Binders,0,8.0178,+46.0%,3,17.43
Office Supplies,Wausau,United States,MS-17365,Maribeth Schnelling,07-11-2014,CA-2014-120278,54401,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Central,4834,Consumer,12-11-2014,Standard Class,Wisconsin,Binders,0,5.8233,+47.0%,3,12.39
Office Supplies,Des Moines,United States,CV-12295,Christina VanderZanden,28-03-2014,US-2014-137869,50315,OFF-EN-10001509,Poly String Tie Envelopes,Central,7840,Consumer,02-04-2014,Standard Class,Iowa,Envelopes,0,2.8764,+47.0%,3,6.12
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,09-11-2015,CA-2015-127509,65807,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Central,1990,Consumer,13-11-2015,Standard Class,Missouri,Envelopes,0,12.3234,+47.0%,3,26.22
Office Supplies,Lafayette,United States,SG-20605,Speros Goranitis,23-01-2014,CA-2014-146997,47905,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Central,9887,Consumer,27-01-2014,Standard Class,Indiana,Fasteners,0,0,+0.0%,3,5.94
Office Supplies,Indianapolis,United States,KB-16315,Karl Braun,29-05-2015,CA-2015-168277,46203,OFF-LA-10004484,Avery 476,Central,9446,Consumer,03-06-2015,Standard Class,Indiana,Labels,0,5.6994,+46.0%,3,12.39
Office Supplies,Wichita,United States,SS-20590,Sonia Sunley,13-06-2016,CA-2016-136287,67212,OFF-LA-10003148,Avery 51,Central,4142,Consumer,17-06-2016,Standard Class,Kansas,Labels,0,8.694,+46.0%,3,18.9
Office Supplies,Eagan,United States,DL-12925,Daniel Lacy,03-11-2017,CA-2017-121615,55122,OFF-LA-10001771,Avery 513,Central,2909,Consumer,09-11-2017,Standard Class,Minnesota,Labels,0,6.8724,+46.0%,3,14.94
Office Supplies,Midland,United States,SC-20020,Sam Craven,10-11-2014,CA-2014-121006,48640,OFF-PA-10000130,Xerox 199,Central,5166,Consumer,16-11-2014,Standard Class,Michigan,Paper,0,5.778,+45.0%,3,12.84
Office Supplies,Midland,United States,SC-20020,Sam Craven,10-11-2014,CA-2014-121006,48640,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Central,5167,Consumer,16-11-2014,Standard Class,Michigan,Paper,0,7.128,+45.0%,3,15.84
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,17-07-2016,CA-2016-121671,65807,OFF-PA-10001471,Strathmore Photo Frame Cards,Central,3108,Consumer,22-07-2016,Standard Class,Missouri,Paper,0,10.0878,+46.0%,3,21.93
Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,09-11-2015,CA-2015-127509,65807,OFF-PA-10002160,Xerox 1978,Central,1991,Consumer,13-11-2015,Standard Class,Missouri,Paper,0,8.4966,+49.0%,3,17.34
Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,13-09-2016,CA-2016-105732,68104,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Central,7386,Consumer,18-09-2016,Standard Class,Nebraska,Paper,0,8.6436,+49.0%,3,17.64
Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,13-09-2016,CA-2016-105732,68104,OFF-PA-10002250,Things To Do Today Pad,Central,7384,Consumer,18-09-2016,Standard Class,Nebraska,Paper,0,8.4528,+48.0%,3,17.61
Office Supplies,Omaha,United States,GT-14710,Greg Tran,27-06-2017,CA-2017-151190,68104,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Central,6145,Consumer,01-07-2017,Standard Class,Nebraska,Paper,0,9.2322,+46.0%,3,20.07
Office Supplies,Oklahoma City,United States,AA-10645,Anna Andreadi,17-11-2015,CA-2015-110863,73120,OFF-PA-10000474,Easy-staple paper,Central,8009,Consumer,24-11-2015,Standard Class,Oklahoma,Paper,0,49.9704,+47.0%,3,106.32
Office Supplies,Tulsa,United States,AB-10150,Aimee Bixby,10-09-2015,CA-2015-168186,74133,OFF-PA-10000477,Xerox 1952,Central,2631,Consumer,15-09-2015,Standard Class,Oklahoma,Paper,0,7.0218,+47.0%,3,14.94
Office Supplies,Midland,United States,SC-20020,Sam Craven,10-11-2014,CA-2014-121006,48640,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Central,5169,Consumer,16-11-2014,Standard Class,Michigan,Storage,0,11.9586,+19.0%,3,62.94
Office Supplies,Midland,United States,SC-20020,Sam Craven,10-11-2014,CA-2014-121006,48640,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Central,5170,Consumer,16-11-2014,Standard Class,Michigan,Storage,0,160.623,+30.0%,3,535.41
Office Supplies,Springfield,United States,AA-10480,Andrew Allen,17-07-2016,CA-2016-121671,65807,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Central,3109,Consumer,22-07-2016,Standard Class,Missouri,Storage,0,4.858800000,+2.0%,3,242.94
Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,13-09-2016,CA-2016-105732,68104,OFF-ST-10000419,"Rogers Jumbo File, Granite",Central,7380,Consumer,18-09-2016,Standard Class,Nebraska,Storage,0,0.407400000,+1.0%,3,40.74
Office Supplies,Wausau,United States,MS-17365,Maribeth Schnelling,07-11-2014,CA-2014-120278,54401,OFF-ST-10004258,Portable Personal File Box,Central,4832,Consumer,12-11-2014,Standard Class,Wisconsin,Storage,0,9.8901,+27.0%,3,36.63
Office Supplies,Waterloo,United States,NW-18400,Natalie Webber,11-07-2017,CA-2017-127656,50701,OFF-AR-10001166,Staples in misc. colors,Central,6231,Consumer,17-07-2017,Standard Class,Iowa,Art,0,11.8248,+39.0%,4,30.32
Office Supplies,Detroit,United States,MS-17710,Maurice Satty,04-04-2014,CA-2014-133228,48205,OFF-AR-10001955,Newell 319,Central,3956,Consumer,09-04-2014,Standard Class,Michigan,Art,0,23.808,+30.0%,4,79.36
Office Supplies,Detroit,United States,JA-15970,Joseph Airdo,01-09-2016,CA-2016-116526,48227,OFF-BI-10000320,GBC Plastic Binding Combs,Central,6986,Consumer,05-09-2016,Standard Class,Michigan,Binders,0,14.4648,+49.0%,4,29.52
Office Supplies,Detroit,United States,MJ-17740,Max Jones,11-03-2017,CA-2017-147291,48227,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Central,2994,Consumer,17-03-2017,Standard Class,Michigan,Binders,0,421.0824,+47.0%,4,895.92
Office Supplies,Detroit,United States,CV-12295,Christina VanderZanden,20-04-2017,CA-2017-119655,48234,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Central,7596,Consumer,24-04-2017,Standard Class,Michigan,Binders,0,18.28,+50.0%,4,36.56
Office Supplies,Jackson,United States,PM-18940,Paul MacIntyre,04-05-2014,CA-2014-117709,49201,OFF-BI-10001294,Fellowes Binding Cases,Central,1166,Consumer,08-05-2014,Standard Class,Michigan,Binders,0,21.06,+45.0%,4,46.8
Office Supplies,Midland,United States,JL-15505,Jeremy Lonsdale,14-11-2014,CA-2014-162362,48640,OFF-BI-10000546,Avery Durable Binders,Central,2302,Consumer,18-11-2014,Standard Class,Michigan,Binders,0,5.6448,+49.0%,4,11.52
Office Supplies,Urbandale,United States,WB-21850,William Brown,11-11-2017,CA-2017-120327,50322,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Central,4227,Consumer,16-11-2017,Standard Class,Iowa,Fasteners,0,21.5824,+47.0%,4,45.92
Office Supplies,Detroit,United States,BS-11755,Bruce Stewart,30-11-2016,CA-2016-156748,48227,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Central,8531,Consumer,06-12-2016,Standard Class,Michigan,Paper,0,16.68,+50.0%,4,33.36
Office Supplies,Madison,United States,JP-15520,Jeremy Pistek,08-12-2017,CA-2017-117324,53711,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Central,5732,Consumer,13-12-2017,Standard Class,Wisconsin,Paper,0,12.6592,+46.0%,4,27.52
Office Supplies,Coon Rapids,United States,MW-18220,Mitch Webber,19-11-2014,CA-2014-150518,55433,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Central,9648,Consumer,24-11-2014,Standard Class,Minnesota,Storage,0,57.5016,+26.0%,4,221.16
Office Supplies,Oklahoma City,United States,AA-10645,Anna Andreadi,17-11-2015,CA-2015-110863,73120,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Central,8008,Consumer,24-11-2015,Standard Class,Oklahoma,Storage,0,5.412400000,+1.0%,4,541.24
Office Supplies,Milwaukee,United States,TS-21655,Trudy Schmidt,25-04-2015,CA-2015-153878,53209,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Central,6052,Consumer,30-04-2015,Standard Class,Wisconsin,Appliances,0,76.272,+28.0%,5,272.4
Office Supplies,Westland,United States,DK-13375,Dennis Kane,22-07-2016,US-2016-111290,48185,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Central,4443,Consumer,26-07-2016,Standard Class,Michigan,Art,0,10.512,+36.0%,5,29.2
Office Supplies,Rochester,United States,TP-21130,Theone Pippenger,04-12-2017,US-2017-107384,55901,OFF-AR-10001315,Newell 310,Central,6532,Consumer,08-12-2017,Standard Class,Minnesota,Art,0,2.552,+29.0%,5,8.8
Office Supplies,Milwaukee,United States,TS-21655,Trudy Schmidt,25-04-2015,CA-2015-153878,53209,OFF-AR-10000658,Newell 324,Central,6051,Consumer,30-04-2015,Standard Class,Wisconsin,Art,0,16.17,+28.0%,5,57.75
Office Supplies,Indianapolis,United States,HF-14995,Herbert Flentye,09-12-2017,CA-2017-129833,46203,OFF-BI-10004182,Economy Binders,Central,1692,Consumer,15-12-2017,Standard Class,Indiana,Binders,0,5.096,+49.0%,5,10.4
Office Supplies,Detroit,United States,BD-11320,Bill Donatelli,10-08-2015,CA-2015-121699,48227,OFF-BI-10004632,GBC Binding covers,Central,7311,Consumer,14-08-2015,Standard Class,Michigan,Binders,0,29.1375,+45.0%,5,64.75
Office Supplies,Detroit,United States,JA-15970,Joseph Airdo,01-09-2016,CA-2016-116526,48227,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Central,6988,Consumer,05-09-2016,Standard Class,Michigan,Binders,0,12.672,+48.0%,5,26.4
Office Supplies,Detroit,United States,JA-15970,Joseph Airdo,01-09-2016,CA-2016-116526,48227,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Central,6983,Consumer,05-09-2016,Standard Class,Michigan,Binders,0,11.086,+46.0%,5,24.1
Office Supplies,Grand Rapids,United States,EN-13780,Edward Nazzal,20-09-2016,CA-2016-126284,49505,OFF-BI-10004828,GBC Poly Designer Binding Covers,Central,8484,Consumer,24-09-2016,Standard Class,Michigan,Binders,0,41.013,+49.0%,5,83.7
Office Supplies,Grand Rapids,United States,LW-17215,Luke Weiss,09-12-2017,CA-2017-102659,49505,OFF-BI-10000088,GBC Imprintable Covers,Central,9768,Consumer,15-12-2017,Standard Class,Michigan,Binders,0,26.901,+49.0%,5,54.9
Office Supplies,Westland,United States,XP-21865,Xylona Preis,20-01-2014,CA-2014-167927,48185,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Central,6329,Consumer,26-01-2014,Standard Class,Michigan,Binders,0,8.9535,+47.0%,5,19.05
Office Supplies,Westland,United States,XP-21865,Xylona Preis,20-01-2014,CA-2014-167927,48185,OFF-BI-10004364,Storex Dura Pro Binders,Central,6334,Consumer,26-01-2014,Standard Class,Michigan,Binders,0,13.365,+45.0%,5,29.7
Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,23-09-2014,CA-2014-116904,55407,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Central,4099,Consumer,28-09-2014,Standard Class,Minnesota,Binders,0,4630.4755,+49.0%,5,9449.95
Office Supplies,Tulsa,United States,AR-10510,Andrew Roberts,16-12-2017,CA-2017-111808,74133,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Central,2974,Consumer,20-12-2017,Standard Class,Oklahoma,Binders,0,5.184,+48.0%,5,10.8
Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,13-09-2016,CA-2016-105732,68104,OFF-LA-10004559,Avery 49,Central,7381,Consumer,18-09-2016,Standard Class,Nebraska,Labels,0,7.056,+49.0%,5,14.4
Office Supplies,Bloomington,United States,SV-20785,Stewart Visinsky,12-04-2014,US-2014-158365,47401,OFF-PA-10000289,Xerox 213,Central,9098,Consumer,17-04-2014,Standard Class,Indiana,Paper,0,15.552,+48.0%,5,32.4
Office Supplies,Indianapolis,United States,HF-14995,Herbert Flentye,09-12-2017,CA-2017-129833,46203,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Central,1691,Consumer,15-12-2017,Standard Class,Indiana,Paper,0,15.387,+46.0%,5,33.45
Office Supplies,Lafayette,United States,RW-19690,Robert Waldorf,21-03-2017,CA-2017-169285,47905,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Central,2333,Consumer,25-03-2017,Standard Class,Indiana,Paper,0,133.152,+48.0%,5,277.4
Office Supplies,Burlington,United States,PO-18850,Patrick O'Brill,26-12-2017,US-2017-106705,52601,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Central,1009,Consumer,01-01-2018,Standard Class,Iowa,Paper,0,20.585,+46.0%,5,44.75
Office Supplies,Wichita,United States,GB-14575,Giulietta Baptist,28-01-2017,US-2017-147984,67212,OFF-PA-10000806,Xerox 1934,Central,4784,Consumer,01-02-2017,Standard Class,Kansas,Paper,0,137.151,+49.0%,5,279.9
Office Supplies,Westland,United States,DK-13375,Dennis Kane,22-07-2016,US-2016-111290,48185,OFF-PA-10002262,Xerox 192,Central,4444,Consumer,26-07-2016,Standard Class,Michigan,Paper,0,15.552,+48.0%,5,32.4
Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,23-09-2014,CA-2014-116904,55407,OFF-PA-10004888,Xerox 217,Central,4097,Consumer,28-09-2014,Standard Class,Minnesota,Paper,0,15.552,+48.0%,5,32.4
Office Supplies,Westland,United States,DK-13375,Dennis Kane,22-07-2016,US-2016-111290,48185,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Central,4442,Consumer,26-07-2016,Standard Class,Michigan,Storage,0,135.219,+14.0%,5,965.85
Office Supplies,Eagan,United States,DL-12925,Daniel Lacy,03-11-2017,CA-2017-121615,55122,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Central,2908,Consumer,09-11-2017,Standard Class,Minnesota,Storage,0,14.148,+27.0%,5,52.4
Office Supplies,Minneapolis,United States,SC-20095,Sanjit Chand,23-09-2014,CA-2014-116904,55407,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Central,4098,Consumer,28-09-2014,Standard Class,Minnesota,Storage,0,16.196,+4.0%,5,404.9
Office Supplies,Waukesha,United States,JJ-15445,Jennifer Jackson,03-09-2016,CA-2016-163986,53186,OFF-ST-10000918,Crate-A-Files,Central,2772,Consumer,10-09-2016,Standard Class,Wisconsin,Storage,0,14.17,+26.0%,5,54.5
Office Supplies,Lawton,United States,Co-12640,Corey-Lock,20-06-2014,US-2014-112949,73505,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Central,8146,Consumer,27-06-2014,Standard Class,Oklahoma,Appliances,0,155.727,+33.0%,6,471.9
Office Supplies,Wausau,United States,MS-17365,Maribeth Schnelling,07-11-2014,CA-2014-120278,54401,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Central,4831,Consumer,12-11-2014,Standard Class,Wisconsin,Appliances,0,68.8464,+28.0%,6,245.88
Office Supplies,Lakeville,United States,BN-11515,Bradley Nguyen,17-03-2014,CA-2014-118339,55044,OFF-AR-10003829,Newell 35,Central,1348,Consumer,24-03-2014,Standard Class,Minnesota,Art,0,5.7072,+29.0%,6,19.68
Office Supplies,Indianapolis,United States,PO-18865,Patrick O'Donnell,05-08-2017,CA-2017-128328,46203,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Central,6641,Consumer,09-08-2017,Standard Class,Indiana,Binders,0,60.4224,+48.0%,6,125.88
Office Supplies,Detroit,United States,AJ-10945,Ashley Jarboe,01-06-2015,US-2015-132836,48227,OFF-BI-10004224,Catalog Binders with Expanding Posts,Central,9095,Consumer,05-06-2015,Standard Class,Michigan,Binders,0,181.656,+45.0%,6,403.68
Office Supplies,Lakeville,United States,BN-11515,Bradley Nguyen,17-03-2014,CA-2014-118339,55044,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Central,1350,Consumer,24-03-2014,Standard Class,Minnesota,Binders,0,17.2224,+48.0%,6,35.88
Office Supplies,Columbus,United States,IL-15100,Ivan Liston,10-08-2017,CA-2017-143063,47201,OFF-EN-10003134,Staple envelope,Central,2188,Consumer,15-08-2017,Standard Class,Indiana,Envelopes,0,35.04,+50.0%,6,70.08
Office Supplies,Lawrence,United States,AC-10660,Anna Chung,22-09-2016,CA-2016-158617,46226,OFF-PA-10002245,Xerox 1895,Central,9447,Consumer,28-09-2016,Standard Class,Indiana,Paper,0,16.146,+45.0%,6,35.88
Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,13-09-2016,CA-2016-105732,68104,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Central,7387,Consumer,18-09-2016,Standard Class,Nebraska,Storage,0,100.7316,+27.0%,6,373.08
Office Supplies,New Castle,United States,SF-20200,Sarah Foster,05-03-2015,CA-2015-153108,47362,OFF-AP-10002222,Staple holder,Central,2285,Consumer,09-03-2015,Standard Class,Indiana,Appliances,0,16.3863,+27.0%,7,60.69
Office Supplies,Detroit,United States,EP-13915,Emily Phan,11-11-2017,CA-2017-157483,48227,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Central,3175,Consumer,18-11-2017,Standard Class,Michigan,Art,0,50.9208,+28.0%,7,181.86
Office Supplies,Detroit,United States,CV-12295,Christina VanderZanden,20-04-2017,CA-2017-119655,48234,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Central,7595,Consumer,24-04-2017,Standard Class,Michigan,Binders,0,70.4928,+48.0%,7,146.86
Office Supplies,Detroit,United States,AJ-10945,Ashley Jarboe,01-06-2015,US-2015-132836,48227,OFF-LA-10004178,Avery 491,Central,9097,Consumer,05-06-2015,Standard Class,Michigan,Labels,0,13.2986,+46.0%,7,28.91
Office Supplies,Sioux Falls,United States,RB-19360,Raymond Buch,25-07-2017,CA-2017-169810,57103,OFF-LA-10003663,Avery 498,Central,2856,Consumer,31-07-2017,Standard Class,South Dakota,Labels,0,9.5081,+47.0%,7,20.23
Office Supplies,Columbus,United States,RA-19915,Russell Applegate,13-11-2015,CA-2015-149909,47201,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Central,6198,Consumer,17-11-2015,Standard Class,Indiana,Paper,0,28.6965,+45.0%,7,63.77
Office Supplies,Grand Rapids,United States,RC-19960,Ryan Crowe,22-09-2016,US-2016-157728,49505,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Central,9983,Consumer,28-09-2016,Standard Class,Michigan,Paper,0,16.7132,+47.0%,7,35.56
Office Supplies,Lakeville,United States,BN-11515,Bradley Nguyen,17-03-2014,CA-2014-118339,55044,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Central,1347,Consumer,24-03-2014,Standard Class,Minnesota,Paper,0,23.59,+50.0%,7,47.18
Office Supplies,Detroit,United States,BS-11755,Bruce Stewart,30-11-2016,CA-2016-156748,48227,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Central,8533,Consumer,06-12-2016,Standard Class,Michigan,Storage,0,24.843000000,+5.0%,7,496.86
Office Supplies,Trenton,United States,JS-16030,Joy Smith,20-10-2016,CA-2016-160220,48183,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Central,6221,Consumer,26-10-2016,Standard Class,Michigan,Storage,0,1.4602,+7.0%,7,20.86
Office Supplies,Minneapolis,United States,MH-17455,Mark Hamilton,13-02-2017,CA-2017-154809,55407,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Central,9633,Consumer,17-02-2017,Standard Class,Minnesota,Appliances,0,38.9752,+43.0%,8,90.64
